"Date_ym","waveTime_mean","waveHs_mean","waveTp_mean","waveTa_mean","waveDp_mean","waveDm_mean","waveSxy_mean","waveSxx_mean","waveFlagPrimary_mean","waveTime_sd","waveHs_sd","waveTp_sd","waveTa_sd","waveDp_sd","waveDm_sd","waveSxy_sd","waveSxx_sd","waveFlagPrimary_sd","waveTime_min","waveHs_min","waveTp_min","waveTa_min","waveDp_min","waveDm_min","waveSxy_min","waveSxx_min","waveFlagPrimary_min","waveTime_max","waveHs_max","waveTp_max","waveTa_max","waveDp_max","waveDm_max","waveSxy_max","waveSxx_max","waveFlagPrimary_max"
"2003-11",2003-11-21 00:30:00,0.346704752467614,13.09144439807,8.03722615197114,206.514724940269,NA,NA,NA,1,496772.736551648,0.0904462339229629,1.51299683625272,1.84248875073948,9.19129040255718,NA,NA,NA,0,2003-11-11 02:00:00,0.185945227742195,7.14285707473755,4.43808698654175,188.111694335938,NA,NA,NA,1,2003-11-30 23:00:00,0.608634293079376,18.1818180084229,12.4103403091431,232.23600769043,NA,NA,NA,1
"2003-12",2003-12-16 11:30:00,0.471982619667586,13.5028999080901,9.07564663793558,223.896188888071,NA,NA,NA,1,773208.433615812,0.181953791811597,2.20623532722119,1.73438207413425,6.82811670835617,NA,NA,NA,0,2003-12-01 00:00:00,0.168260112404823,4.81927728652954,4.25281572341919,197.672698974609,NA,NA,NA,1,2003-12-31 23:00:00,1.48175895214081,20,13.5999631881714,233.705169677734,NA,NA,NA,1
"2004-01",2004-01-16 11:30:00,0.474600194905814,14.093562063938,9.3476043913687,226.301913633996,NA,NA,NA,1,773208.433615812,0.187658273868839,1.93914361414973,1.94272108252982,8.25391283736693,NA,NA,NA,0,2004-01-01 00:00:00,0.173135295510292,11.1111106872559,4.69457387924194,192.566207885742,NA,NA,NA,1,2004-01-31 23:00:00,1.09560227394104,22.2222213745117,13.9720973968506,233.785400390625,NA,NA,NA,1
"2004-02",2004-02-15 11:30:00,0.583833717363726,13.4928419248868,8.00241598635341,224.592521695798,NA,NA,NA,1,723325.32225165,0.325412952323627,2.51723143722575,1.62577570605677,8.28250213259911,NA,NA,NA,0,2004-02-01 00:00:00,0.227049112319946,4.81927728652954,4.4096474647522,181.682876586914,NA,NA,NA,1,2004-02-29 23:00:00,1.97433030605316,20,11.7147417068481,233.102752685547,NA,NA,NA,1
"2004-03",2004-03-16 11:30:00,0.383723502718313,14.4442169425415,7.90834053087726,213.075612509977,NA,NA,NA,1,773208.433615812,0.106254214982969,2.04644074516282,1.71051523393754,12.7267949517966,NA,NA,NA,0,2004-03-01 00:00:00,0.235731974244118,4.81927728652954,4.31380271911621,171.549743652344,NA,NA,NA,1,2004-03-31 23:00:00,0.854439854621887,20,12.3023653030396,232.431991577148,NA,NA,NA,1
"2004-04",2004-04-15 23:30:00,0.441717580153986,14.1253390287084,7.37303351845454,211.491271478158,NA,NA,NA,1,748266.878735525,0.0881510190949952,2.01736023952374,1.48537232791042,11.0003532482147,NA,NA,NA,0,2004-04-01 00:00:00,0.258235275745392,7.14285707473755,4.61149978637695,188.702713012695,NA,NA,NA,1,2004-04-30 23:00:00,0.73318338394165,20,12.9518709182739,236.609313964844,NA,NA,NA,1
"2004-05",2004-05-16 11:30:00,0.399764137456067,14.022268728036,7.03964668911578,201.422316317917,NA,NA,NA,1,773208.433615812,0.0856815908103912,2.0147783973286,1.58092052713694,7.34180102339903,NA,NA,NA,0,2004-05-01 00:00:00,0.219428956508636,4,3.99040389060974,188.085159301758,NA,NA,NA,1,2004-05-31 23:00:00,0.673156023025513,20,12.4557371139526,235.155151367188,NA,NA,NA,1
"2004-06",2004-06-15 23:30:00,0.418246368244635,14.0228717149408,7.6616047994958,199.411579886189,NA,NA,NA,1,748266.878735525,0.0942970618735015,1.3640177472171,1.52162375468144,5.41359357524843,NA,NA,NA,0,2004-06-01 00:00:00,0.240890547633171,8.16326522827148,4.49546241760254,188.206634521484,NA,NA,NA,1,2004-06-30 23:00:00,0.735630869865417,18.1818180084229,13.4528102874756,233.284515380859,NA,NA,NA,1
"2004-07",2004-07-16 11:30:00,0.365550735564802,13.4309667283702,7.51798588574253,198.9641397965,NA,NA,NA,1,773208.433615812,0.0657564645707689,1.68304901641946,1.57436542211697,4.45831865723454,NA,NA,NA,0,2004-07-01 00:00:00,0.241858571767807,9.09090900421143,4.37215757369995,186.98713684082,NA,NA,NA,1,2004-07-31 23:00:00,0.58088630437851,20,11.4940872192383,213.430847167969,NA,NA,NA,1
"2004-08",2004-08-16 11:30:00,0.348332438529486,13.4271810374166,8.02238619057829,199.200668116197,NA,NA,NA,1,773208.433615812,0.0616922242059016,2.03257294039159,1.87174002911322,7.09373832995557,NA,NA,NA,0,2004-08-01 00:00:00,0.234864100813866,10,4.81688737869263,186.867401123047,NA,NA,NA,1,2004-08-31 23:00:00,0.857454359531403,20,15.876256942749,230.884140014648,NA,NA,NA,1
"2004-09",2004-09-15 23:30:00,0.423336962559605,12.7299653442094,7.67832822275382,200.463100950806,NA,NA,NA,1,748266.878735525,0.123818683846891,2.21393129260461,1.56018552914526,7.41197330723832,NA,NA,NA,0,2004-09-01 00:00:00,0.237252160906792,7.14285707473755,4.41798448562622,186.334518432617,NA,NA,NA,1,2004-09-30 23:00:00,0.912482976913452,18.1818180084229,12.7699556350708,232.496948242188,NA,NA,NA,1
