"Date_ym","waveTime_mean","waveHs_mean","waveTp_mean","waveTa_mean","waveDp_mean","waveDm_mean","waveSxy_mean","waveSxx_mean","waveFlagPrimary_mean","waveTime_sd","waveHs_sd","waveTp_sd","waveTa_sd","waveDp_sd","waveDm_sd","waveSxy_sd","waveSxx_sd","waveFlagPrimary_sd","waveTime_min","waveHs_min","waveTp_min","waveTa_min","waveDp_min","waveDm_min","waveSxy_min","waveSxx_min","waveFlagPrimary_min","waveTime_max","waveHs_max","waveTp_max","waveTa_max","waveDp_max","waveDm_max","waveSxy_max","waveSxx_max","waveFlagPrimary_max"
"2003-11",2003-11-21 01:44:59,0.634072181629458,12.2527660034934,7.63876680811372,221.735260808806,NA,NA,NA,1,494206.61156541,0.170409967936654,3.17936238929098,1.79176498617215,18.270424736019,NA,NA,NA,0,2003-11-11 04:00:00,0.287011742591858,4,4.04915761947632,198.563064575195,NA,NA,NA,1,2003-11-30 23:00:00,1.19275212287903,18.1818180084229,11.6675672531128,268.840484619141,NA,NA,NA,1
"2003-12",2003-12-16 11:30:00,0.67116255333587,12.7732286890348,8.03259195653341,223.900601819766,NA,NA,NA,1,773238.748806778,0.215358113529462,2.34894215006564,1.46602983809967,11.326773090407,NA,NA,NA,0,2003-12-01 00:00:00,0.233720049262047,4.81927728652954,4.73531246185303,201.956588745117,NA,NA,NA,1,2003-12-31 23:00:00,1.82701623439789,22.2222213745117,12.6645936965942,260.845397949219,NA,NA,NA,1
"2004-01",2004-01-16 11:30:00,0.66871480216142,11.8804071830806,7.62193742791812,227.731436284383,NA,NA,NA,1,773238.748806778,0.207783614936711,2.53969949905517,1.36059695789306,13.331246129312,NA,NA,NA,0,2004-01-01 00:00:00,0.206107944250107,4.81927728652954,4.80924558639526,200.694869995117,NA,NA,NA,1,2004-01-31 23:00:00,1.50553894042969,22.2222213745117,12.809063911438,270.757629394531,NA,NA,NA,1
"2004-02",2004-02-15 11:30:00,0.767170434676368,11.962482958484,7.3400683729813,225.480202052237,NA,NA,NA,1,723355.637737315,0.304476438442419,2.43491877538132,1.38922746396172,13.9475264012089,NA,NA,NA,0,2004-02-01 00:00:00,0.289160311222076,4.81927728652954,4.57567644119263,161.415069580078,NA,NA,NA,1,2004-02-29 23:00:00,1.91873848438263,20,11.4698162078857,265.996734619141,NA,NA,NA,1
"2004-03",2004-03-16 11:30:00,0.638048555645891,13.5441695392132,7.33443503072185,218.058927189407,NA,NA,NA,1,773238.748806778,0.183360214124142,2.81294098108326,1.43081652857228,13.7722604705739,NA,NA,NA,0,2004-03-01 00:00:00,0.341506093740463,4,4.30586051940918,180.3125,NA,NA,NA,1,2004-03-31 23:00:00,1.52600848674774,20,11.6488571166992,264.515930175781,NA,NA,NA,1
"2004-04",2004-04-15 23:30:00,0.757875759013825,14.1338354610735,7.7571044290728,216.825191427867,NA,NA,NA,1,748297.19406896,0.186447368924096,2.8982938159743,2.14920518363898,13.3340066619068,NA,NA,NA,0,2004-04-01 00:00:00,0.396244645118713,4.81927728652954,4.89956331253052,199.251480102539,NA,NA,NA,1,2004-04-30 23:00:00,1.46843910217285,20,15.709545135498,263.928527832031,NA,NA,NA,1
"2004-05",2004-05-16 11:30:00,0.743448198198151,14.2422559656764,7.0783724635519,212.440341795644,NA,NA,NA,1,773238.748806778,0.197641526727452,2.74396207211632,1.41153093474175,13.1411175586924,NA,NA,NA,0,2004-05-01 00:00:00,0.349354863166809,4.81927728652954,4.48610925674438,198.561630249023,NA,NA,NA,1,2004-05-31 23:00:00,1.73632156848907,20,11.3278360366821,272.160461425781,NA,NA,NA,1
"2004-06",2004-06-15 23:30:00,0.786967524078985,13.9082299784819,7.68681085268656,214.30202287462,NA,NA,NA,1,748297.19406896,0.207982694335077,2.4253134933469,1.52095577722021,12.8354025663128,NA,NA,NA,0,2004-06-01 00:00:00,0.339855641126633,6.25,4.45562505722046,197.790985107422,NA,NA,NA,1,2004-06-30 23:00:00,1.48137187957764,20,13.0348176956177,260.843627929688,NA,NA,NA,1
"2004-07",2004-07-16 11:30:00,0.649794038004612,13.8834478765406,7.12375916793782,209.161742846171,NA,NA,NA,1,773238.748806778,0.114148300360051,1.97770267999803,1.84357517682691,7.95132401715494,NA,NA,NA,0,2004-07-01 00:00:00,0.359959125518799,4.81927728652954,4.37596988677979,191.391860961914,NA,NA,NA,1,2004-07-31 23:00:00,1.13772809505463,20,11.6813173294067,270.239349365234,NA,NA,NA,1
"2004-08",2004-08-16 11:30:00,0.594402275138324,13.4445411038655,7.32212690156634,213.646116664845,NA,NA,NA,1,773238.748806778,0.116712045777452,2.99642509432457,1.97558099696632,15.7586580386543,NA,NA,NA,0,2004-08-01 00:00:00,0.332372516393661,4,3.92578077316284,194.142562866211,NA,NA,NA,1,2004-08-31 23:00:00,1.16973257064819,20,13.7968235015869,269.754699707031,NA,NA,NA,1
