"Date_ym","waveTime_mean","waveHs_mean","waveTp_mean","waveTa_mean","waveDp_mean","waveDm_mean","waveSxy_mean","waveSxx_mean","waveFlagPrimary_mean","waveTime_sd","waveHs_sd","waveTp_sd","waveTa_sd","waveDp_sd","waveDm_sd","waveSxy_sd","waveSxx_sd","waveFlagPrimary_sd","waveTime_min","waveHs_min","waveTp_min","waveTa_min","waveDp_min","waveDm_min","waveSxy_min","waveSxx_min","waveFlagPrimary_min","waveTime_max","waveHs_max","waveTp_max","waveTa_max","waveDp_max","waveDm_max","waveSxy_max","waveSxx_max","waveFlagPrimary_max"
"2000-01",2000-01-16 11:30:00,0.732078764595652,13.0507733257227,7.72926889875884,231.086447668588,NA,NA,NA,1,773238.748806778,0.229503812009152,3.25480189152659,1.56792191212282,15.0982291100693,NA,NA,NA,0,2000-01-01,0.290553748607635,4,4.48008728027344,205.492202758789,NA,NA,NA,1,2000-01-31 23:00:00,1.78135931491852,22.2222213745117,13.1842241287231,269.784881591797,NA,NA,NA,1
"2000-02",2000-02-15 11:30:00,1.11985517107378,14.3647570742273,8.78078441523957,227.309222100795,NA,NA,NA,1,723355.637737315,0.393085887320809,2.77069137395195,1.67021480673686,10.5179574651257,NA,NA,NA,0,2000-02-01,0.34712478518486,4.81927728652954,4.68144035339355,203.711990356445,NA,NA,NA,1,2000-02-29 23:00:00,3.86612200737,22.2222213745117,13.1805038452148,268.715789794922,NA,NA,NA,1
"2000-03",2000-03-16 11:30:00,1.01729259474944,15.1737255945001,8.80871393071708,225.281271686349,NA,NA,NA,1,773238.748806778,0.259493528655591,2.45961403379014,1.30189654712904,9.65435539744693,NA,NA,NA,0,2000-03-01,0.454095333814621,4.81927728652954,5.26496934890747,195.316696166992,NA,NA,NA,1,2000-03-31 23:00:00,2.41244745254517,22.2222213745117,12.3700857162476,258.410461425781,NA,NA,NA,1
"2000-04",2000-04-15 23:30:00,0.899924652100437,14.6307746882571,7.64216792364915,215.986058979034,NA,NA,NA,1,748297.19406896,0.230667993347667,2.1419372028893,1.10687610081688,8.67205261778092,NA,NA,NA,0,2000-04-01,0.365323185920715,6.25,5.09375047683716,197.72200012207,NA,NA,NA,1,2000-04-30 23:00:00,1.83548438549042,20,10.9863090515137,262.812286376953,NA,NA,NA,1
"2000-05",2000-05-16 11:30:00,1.05382114349995,15.0658917557168,8.86961726078423,220.601851254125,NA,NA,NA,1,773238.748806778,0.269404599646492,3.33355153034035,1.90605656038724,14.9465822283776,NA,NA,NA,0,2000-05-01,0.425264865159988,6.25,5.78516292572021,204.436157226562,NA,NA,NA,1,2000-05-31 23:00:00,2.11527681350708,22.2222213745117,13.8809385299683,265.256713867188,NA,NA,NA,1
"2000-06",2000-06-15 23:30:00,0.746737004485395,14.6067733177212,7.73784547779295,218.235766646067,NA,NA,NA,1,748297.19406896,0.16963226377961,2.48444984063157,1.32006198861665,10.8259163547189,NA,NA,NA,0,2000-06-01,0.28032860159874,7.14285707473755,4.9633092880249,204.056289672852,NA,NA,NA,1,2000-06-30 23:00:00,1.21299469470978,20,12.4399681091309,266.729125976562,NA,NA,NA,1
"2000-07",2000-07-16 11:30:00,0.746025322049215,13.8260640162294,7.10539118532212,218.656695078778,NA,NA,NA,1,773238.748806778,0.174738878192538,3.16547546942349,1.39059220927528,17.9000110948577,NA,NA,NA,0,2000-07-01,0.302337110042572,4.81927728652954,4.52309799194336,203.151062011719,NA,NA,NA,1,2000-07-31 23:00:00,1.48960018157959,20,11.9230804443359,273.479461669922,NA,NA,NA,1
"2000-08",2000-08-16 11:30:00,0.801183513411751,14.225311896237,8.16413575186524,215.508469423684,NA,NA,NA,1,773238.748806778,0.236301686004741,2.66541568083792,2.24175068476036,12.4660058766862,NA,NA,NA,0,2000-08-01,0.308788925409317,4.81927728652954,4.62605619430542,199.579696655273,NA,NA,NA,1,2000-08-31 23:00:00,1.8871511220932,20,14.0652160644531,276.75,NA,NA,NA,1
"2000-09",2000-09-15 23:30:00,0.743580196847518,14.5684107738733,7.24170519106918,214.345574160682,NA,NA,NA,1,748297.19406896,0.172824216540529,2.63561977696034,1.33391974854476,8.02004452629517,NA,NA,NA,0,2000-09-01,0.311037302017212,4,4.37122631072998,190.791610717773,NA,NA,NA,1,2000-09-30 23:00:00,1.43916761875153,20,11.0330781936646,281.601593017578,NA,NA,NA,1
"2000-10",2000-10-16 11:30:00,0.772709822382337,14.1303078255346,8.15879383548613,219.027662500771,NA,NA,NA,1,773238.748806778,0.186799884177487,2.11243554949556,1.62217943181955,11.4499654245411,NA,NA,NA,0,2000-10-01,0.326402842998505,4,4.64919805526733,191.649658203125,NA,NA,NA,1,2000-10-31 23:00:00,1.48983633518219,20,12.5426635742188,279.7802734375,NA,NA,NA,1
"2000-11",2000-11-15 23:30:00,0.803490429011484,15.2829679867956,8.32435539795293,222.475920062595,NA,NA,NA,1,748297.19406896,0.225382969449925,2.29488052152778,1.33222798676436,11.1936056104304,NA,NA,NA,0,2000-11-01,0.257959485054016,7.14285707473755,5.18329524993896,203.995208740234,NA,NA,NA,1,2000-11-30 23:00:00,1.75992679595947,22.2222213745117,11.7677412033081,267.182464599609,NA,NA,NA,1
