"Date","Date_ym","Date_ymd","Year","WaterYear","pptmm","tmindegreesC","tmeandegreesC","tmaxdegreesC","tdmeandegreesC","vpdminhPa","vpdmaxhPa","PE","PDSI","SPI","SPEI"
"1984-01","1984-01",1984-01-01,1984,"1984",1.7,6.2,12.5,18.9,3.5,1.56,12.61,38.2453043044746,-0.99091283434841,-1.44489830998688,-1.54707702065276
"1984-02","1984-02",1984-02-01,1984,"1984",2.86,5.9,12.2,18.6,2.7,1.79,12.58,35.6577998558936,-1.78443435964568,-1.84254901580508,-1.34586984266294
"1984-03","1984-03",1984-03-01,1984,"1984",15.88,8.2,14.1,20.1,5.9,1.19,13.49,53.5336817107237,-2.37185629956659,-0.81694208446165,-1.01109882504431
"1984-04","1984-04",1984-04-01,1984,"1984",3.14,8.7,14.5,20.3,3.5,2.74,15.09,59.0599981603568,-2.84816973983559,-0.331670184159976,-0.631999977441438
"1984-05","1984-05",1984-05-01,1984,"1984",0,11.7,16.9,22.2,8.4,2.43,13.51,81.8636521056427,-3.35553898713154,-0.674489750196082,-1.88708735208015
"1984-06","1984-06",1984-06-01,1984,"1984",0,13,16.8,20.6,10.2,1.91,9.96,80.9228419527227,-3.58554122444721,-0.0696849203184557,-0.718299293506675
"1984-07","1984-07",1984-07-01,1984,"1984",0,15.4,18.9,22.5,12.9,1.55,10.12,98.3718167213787,-3.56811492792175,0.589455797849779,-1.08946593178551
"1984-08","1984-08",1984-08-01,1984,"1984",4.27,16.6,20.2,23.7,14.3,2.07,11.48,102.937638442305,-3.04162030354739,1.75142201518142,-1.35734283608282
"1984-09","1984-09",1984-09-01,1984,"1984",9.36,17.3,22.3,27.4,14.1,2.95,17.84,106.275130807607,-2.50458337127808,1.24835080455289,-2.27613965395814
"1984-10","1984-10",1984-10-01,1984,"1985",10.29,11.1,16.4,21.7,6,3.23,15.27,63.3363809264433,-2.49146988770292,0.251548221659646,0.102756734275462
"1984-11","1984-11",1984-11-01,1984,"1985",55.02,7.6,12.8,17.9,4.8,1.85,10.27,39.1005016553491,-1.82784962809054,0.814132938557002,0.99171779363799
"1984-12","1984-12",1984-12-01,1984,"1985",116.57,5.7,10.6,15.6,2.5,1.74,8.74,29.339260748991,-0.995779275310698,0.878602286578778,0.992730987773015
"1985-01","1985-01",1985-01-01,1985,"1985",20.74,5,10.4,15.9,1.4,1.76,9.97,29.1085090283343,-1.71681784352039,-0.56591829457104,-0.64543972962094
"1985-02","1985-02",1985-02-01,1985,"1985",64,5.6,11,16.4,1.8,1.84,9.92,30.5781620454038,-1.99948884875112,-0.0799301471868984,-0.144495061510012
"1985-03","1985-03",1985-03-01,1985,"1985",42.9,6.3,11.2,16.2,2.9,1.74,9.52,38.0363630205045,-2.118262662612,-0.175735227878528,-0.134111755706874
"1985-04","1985-04",1985-04-01,1985,"1985",0.89,9.2,13.8,18.4,5.2,2.12,11.34,54.8779880883628,-2.17775662852224,-0.653473351570785,-0.501881082669254
