"Site","Year","scene_count","restStage","NDVI_sd","NDVI_min","NDVI_max","NDVI_mean","landArea_sd","landArea_min","landArea_max","landArea_mean","percLandArea","waterArea_sd","waterArea_min","waterArea_max","waterArea_mean","percWaterArea","SeaLevel_mean","SeaLevel_mean_filled","waveHs_max","waveHs_sd","waveHs_mean","waveTp_mean","waveTa_mean","Discharge_mean_cms_sum","Discharge_mean_cms_sum_WaterYr","ppt_sum","ppt_sum_WaterYr","tmindegreesC_mean","tmeandegreesC_mean","tmaxdegreesC_mean","tdmeandegreesC_mean","vpdminhPa_mean","vpdmaxhPa_mean","PDSI_mean","SPI_mean","SPEI_mean","ONI_mean","PDO_mean","MEI_mean"
"AnaheimBay",1984,6,"Pre",0.0312984704584034,0.2882022795,0.367370982,0.3202755617,448683.751836165,2302435.303,3393041.958,3094738.0779,82.5100914176436,342287.211522026,410425.9336,1259257.231,656000.8011,17.4899085823564,0.805242643369176,0.805242643369176,NA,NA,NA,NA,NA,NA,NA,30.59,23.56,14.4,19.06,23.76,9.42,3.086,16.676,-1.89540806861368,0.140858292013611,-0.644375388636693,-0.416,0.502,-0.24
"AnaheimBay",1985,5,"Pre",0.065932487609139,0.3293290545,0.476611543,0.408615435625,583649.838600572,2169863.226,3539438.31,2998789.999,82.576844049754,325205.182414877,280754.1386,1060712.1581,632724.4207,17.4231559502459,0.78196793234767,0.78196793234767,NA,NA,NA,NA,NA,NA,NA,121.04,27.6,12.35,17.05,21.75,8.975,1.9925,13.915,-0.486325360407426,0.690277807047737,0.6230028256591,-0.4475,-0.18,-0.27
"AnaheimBay",1986,12,"Pre",0.0264732274527308,0.334082691,0.43042669,0.3745958278,785665.59218072,934430.5697,3485793.357,2679016.52785,76.301799384357,676224.734120456,154673.7935,2230409.163,832062.56788,23.698200615643,0.792317155017921,0.792317155017921,NA,NA,NA,NA,NA,NA,NA,119.54,178.85,13.37,18.18,22.99,10.79,2.008,14.38,0.59950292891789,0.456246564269642,0.148854250916841,0.382,0.894,0.426
"AnaheimBay",1987,5,"Pre",0.0379535757767357,0.334356575,0.426622347,0.376777101625,256818.947463081,2898586.667,3513281.5235,3248072.152875,86.8886105604856,223545.767366073,252162.42245,766747.9714,490130.2788625,13.1113894395144,0.762347804659498,0.762347804659498,NA,NA,NA,NA,NA,NA,NA,24.54,65.7,13.2,17.55,21.95,10.075,2.42,13.87,-1.68718011351234,0.180021854155762,-0.114223193119611,1.17,1.3225,1.63
"AnaheimBay",1988,6,"Pre",0.0515008472809492,0.298681424,0.412178443,0.369131179833333,995632.337572796,1279357.961,3635689.28,2717076.33333333,79.7742341768599,622438.680582992,141434.6667,1701695.825,688880.942683333,20.2257658231401,0.726564799880526,0.726564799880526,NA,NA,NA,NA,NA,NA,NA,48.26,48.26,13.55,17.95,22.35,10.7166666666667,2.38833333333333,13.9316666666667,-2.07801043529864,0.290054927097039,0.275538873025349,-0.823333333333333,0.0283333333333333,-0.783333333333333
"AnaheimBay",1989,13,"Restoration",0.0678794654682105,0.311257646333333,0.530726845,0.3710475953125,383410.054252514,2336194.747,3439483.073,3007847.697,84.3222264932457,238084.977947217,337414.8789,1088506.21416667,559239.91689375,15.6777735067544,0.762376041666667,0.762376041666667,NA,NA,NA,NA,NA,NA,NA,29,24.92,14.4375,18.975,23.475,11.2875,2.585,15.53125,-3.15625763547087,0.0501883177910022,-0.351683480748165,-0.48375,-0.34375,-0.8925
"AnaheimBay",1990,5,"Restoration",0.0472784641202364,0.283539765,0.368023824,0.338040996666667,1299336.49759494,533777.6845,2885022.463,2028872.20705556,55.7956219741219,1350749.33760276,726201.4731,3162499.1,1607384.78815556,44.2043780258781,0.808872747055812,0.808872747055812,NA,NA,NA,NA,NA,NA,NA,57.57,61.65,13.4333333333333,18.2666666666667,23.1666666666667,10.8,2.16333333333333,15.8333333333333,-3.10646877752694,-0.00213561494890467,-0.463096556285494,0.316666666666667,-0.9,0.193333333333333
"AnaheimBay",1991,4,"Post",0.0511669568504311,0.282461741,0.407562059,0.34540503675,1232746.66467482,511078.0576,3027067.475,2358279.4934,65.8751800418555,946517.037973032,659197.7636,2631552.482,1221641.64215,34.1248199581445,0.746337175179211,0.746337175179211,NA,NA,NA,NA,NA,NA,NA,166.27,165.43,11.425,15.7,20,7.7,2.2125,11.8975,1.18838914568728,0.290221734948533,0.761834286471269,0.63,-1.1125,0.655
"AnaheimBay",1992,12,"Post",0.0511998194430294,0.246072577,0.411672971,0.3505391855,929194.539786863,412633.7491,2979090.293,2329733.82134167,65.5148915878161,874213.875333461,566951.07905,2958212.078,1226303.23356042,34.4851084121839,0.861965188172043,0.861965188172043,NA,NA,NA,NA,NA,NA,NA,60.13,48.93,14.6875,19.175,23.7,11.9625,2.86625,14.1,1.56352714994055,0.283961322543409,-0.450043360818399,0.44125,0.905,1.0175
"AnaheimBay",1993,9,"Post",0.0817726799908443,0.260153621,0.485993452,0.381665084285714,1101930.80507418,467168.6566,2979828.5015,2028127.61981429,56.3914430463953,1009468.09727087,737295.71065,3319394.434,1568388.99733571,43.6085569536047,0.826924577572965,0.826924577572965,NA,NA,NA,NA,NA,NA,NA,117.78,85.18,12.7428571428571,17.3857142857143,22.0428571428571,10.1285714285714,1.76714285714286,13.6271428571429,2.83036283489683,0.335622463229448,0.277802774569002,0.312857142857143,1.19428571428571,0.827142857142857
