"Site","Year","scene_count","restStage","NDVI_sd","NDVI_min","NDVI_max","NDVI_mean","landArea_sd","landArea_min","landArea_max","landArea_mean","percLandArea","waterArea_sd","waterArea_min","waterArea_max","waterArea_mean","percWaterArea","SeaLevel_mean","SeaLevel_mean_filled","waveHs_max","waveHs_sd","waveHs_mean","waveTp_mean","waveTa_mean","Discharge_mean_cms_sum","Discharge_mean_cms_sum_WaterYr","ppt_sum","ppt_sum_WaterYr","tmindegreesC_mean","tmeandegreesC_mean","tmaxdegreesC_mean","tdmeandegreesC_mean","vpdminhPa_mean","vpdmaxhPa_mean","PDSI_mean","SPI_mean","SPEI_mean","ONI_mean","PDO_mean","MEI_mean"
"DevereuxLagoon",1984,6,"Pre",0.0527349356625112,0.251704476,0.346534775,0.299740289125,32656.5783551814,167464.0314,234714.9262,216402.268675,92.2420850124042,33269.8441563622,338.51024815,68058.38276405,18200.26513145,7.75791498759576,NA,0.789688758213859,NA,NA,NA,NA,NA,NA,NA,119.83,1.38,12.5,16.775,21.125,8.75,2.455,11.915,-1.92451684632974,0.451583370453644,-0.276888540713789,-0.665,0.4125,-0.4125
"DevereuxLagoon",1985,6,"Pre",0.0402721099570351,0.285025004,0.365854242,0.3191524612,24989.2297850809,174623.9241,234147.2188,216760.81478,93.203676400643,26078.5884920539,0,60898.490075,15805.99282986,6.79632359935695,NA,0.762087338709677,NA,NA,NA,NA,NA,NA,NA,41.33,154.74,11.02,15.64,20.28,8.06,1.92,11.4,-1.65061836144806,0.0251728855843458,0.0648053336036932,-0.638,0.168,-0.38
"DevereuxLagoon",1986,11,"Pre",0.0487271982384233,0.272097198,0.405942277,0.337305349388889,40093.6514173072,119762.1756,235522.4142,186571.155783333,80.9350471360345,41162.36166203,0,113133.2666,43948.4551705556,19.0649528639655,NA,0.790440109712721,NA,NA,NA,NA,NA,NA,NA,132.17,71.73,11.2,16.2,21.1777777777778,9.12222222222222,2.10555555555556,11.3033333333333,0.361017220545983,0.317577574953784,0.535293797771644,0.428888888888889,0.924444444444444,0.46
"DevereuxLagoon",1987,8,"Pre",0.0525998759071166,0.245184613,0.3796806045,0.327660298642857,54620.9212754382,119197.975,235314.3711,178916.512757143,76.7270867305065,54334.1069167593,208.0430815,116324.4392,54269.0809896429,23.2729132694935,NA,0.779373603567771,NA,NA,NA,NA,NA,NA,NA,175.89,189.83,10.5857142857143,15.3285714285714,20.0714285714286,8.18571428571429,2.15285714285714,11.0714285714286,-0.664164415213971,0.16477069507011,0.112884017089623,1.21857142857143,1.22857142857143,1.35142857142857
"DevereuxLagoon",1988,5,"Pre",0.0738786952491045,0.264191264,0.431144132,0.361064456625,52684.8286069714,127135.3577,234147.2188,184830.83248125,80.0041388700421,52975.1095993311,1375.195348,108387.0565,46195.7557575,19.9958611299579,NA,0.727709136984767,NA,NA,NA,NA,NA,NA,NA,171.77,143.11,9.55,14.925,20.35,8.075,1.775,12.8625,0.279825735002623,0.571285090221344,0.557733654424692,-0.8025,-0.0725,-0.77
"DevereuxLagoon",1989,9,"Pre",0.026339600014265,0.341113806,0.418851146,0.378264953928571,51615.3659281563,93792.079745,228159.8283,144767.698170714,62.8129619985568,52022.2184160377,4372.422928,133094.8492,85706.5440311429,37.1870380014432,NA,0.712858931314461,NA,NA,NA,NA,NA,NA,NA,61.37,141.55,9.62857142857143,14.6,19.5714285714286,6.92857142857143,2.73857142857143,11.6857142857143,-1.46007950027222,-0.369663437320817,-0.220435244733768,-0.791428571428571,-0.492857142857143,-0.935714285714286
"DevereuxLagoon",1990,4,"Pre",0.0247974268400499,0.323690681,0.376822688,0.34740273825,62836.3556397416,116126.6997,234186.0079,171125.977625,74.2916789010003,67344.1358014163,0,117597.3731,59217.42039275,25.7083210989997,NA,0.727718264968958,NA,NA,NA,NA,NA,NA,NA,132.17,132.19,9.475,14.525,19.55,6.975,2.5525,11.065,-2.18781630022043,0.828680122929259,0.648083323152597,0.2375,-0.5675,0.155
"DevereuxLagoon",1991,3,"Pre",0.0193493331165541,0.260800892,0.29698259,0.282854815333333,6994.09409002698,221558.9089,235522.4142,228780.440666667,99.265113273417,2294.81357467038,0,4305.421325,1693.72404466667,0.734886726583016,0.806607093787336,0.806607093787336,NA,NA,NA,NA,NA,NA,NA,1.04,1.04,14.0333333333333,16.9,19.7333333333333,11.4666666666667,2.59333333333333,7.15,1.2370711320097,0.114443214002933,0.931398507775943,0.576666666666667,-1.49333333333333,0.553333333333333
"DevereuxLagoon",1992,7,"Pre",0.0509038679996273,0.242389325,0.355813395,0.2826165415,53654.9677415081,98161.04538,232109.1108,207480.097771667,90.9461328898937,41760.7843736263,899.1660767,105795.3481,20655.0534203667,9.05386711010625,0.893598864994026,0.893598864994026,NA,NA,NA,NA,NA,NA,NA,92.8,11.86,12.8,17.6,22.3833333333333,9.93333333333333,3.72,13.6633333333333,1.35468705805702,0.180308475903154,-0.570083132263808,0.0983333333333333,0.795,0.813333333333333
"DevereuxLagoon",1993,10,"Pre",0.0486026923447403,0.230735561,0.3618287125,0.290979543166667,37183.1122310735,120389.8124,232948.3221,207098.094394444,90.8996755511164,37525.7423999994,0,115132.6018,20733.4057058889,9.1003244488836,0.859894070020481,0.859894070020481,NA,NA,NA,NA,NA,NA,NA,192.08,235.51,11.5555555555556,16.0666666666667,20.5777777777778,9.78888888888889,1.75444444444444,10.9444444444444,2.54353877600316,0.0084291144219964,-0.052058051673729,0.343333333333333,1.04,0.913333333333333
